timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-29T18:04:38,CSRNet_Baseline_Mac,f3307a0d-fe7d-4c5e-8d4a-6a94fcde15f4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,295.9959394580219,1.7490639430172203e-05,5.90908086854101e-08,0.3857250000000001,1.51151,3.0,2.3670654208620577e-05,0.0001112316178369,0.0001772132087833,0.0003121154808289,0.0,France,FRA,île-de-france,,,macOS-26.4-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M1,1,Apple M1,2.3985,48.7866,8.0,machine,20.45241379310345,0,85.84620689655173,3.632783508300782,N,1.0,0.0
2026-04-29T18:10:06,CSRNet_Baseline_Mac,af15022c-aa1d-47ee-9fae-97c6d33162bb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,324.1511832920369,1.796034231123706e-05,5.5407301398175347e-08,0.6579000000000002,1.4113545454545455,3.0,3.6851082034942265e-05,0.000109020562073,0.0001746255509032,0.0003204971950112,0.0,France,FRA,île-de-france,,,macOS-26.4-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M1,1,Apple M1,2.3985,48.7866,8.0,machine,30.615772870662465,0,85.27665615141956,3.767070300947605,N,1.0,0.0
2026-04-29T18:35:17,CSRNet_Baseline_Mac,2aadc490-ae20-4c83-a008-e3d3c4fd9070,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,246.26310350000855,1.8471676426051927e-05,7.50078926299704e-08,0.4934705882352941,2.2612411764705875,3.0,2.6625609284351823e-05,0.0001414735692268,0.0001615226281958,0.0003296218067069,0.0,France,FRA,île-de-france,,,macOS-26.4-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M1,1,Apple M1,2.3985,48.7866,8.0,machine,5.523651452282158,0,80.15560165975104,3.983581669597705,N,1.0,0.0
2026-04-29T18:39:30,CSRNet_Baseline_Mac,8628f4bd-e408-4210-8953-0169b2cbb7b0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,249.5980127920047,1.8102737887600503e-05,7.252757217536783e-08,0.4625529411764705,2.364870588235295,3.0,2.383999075644121e-05,0.0001479803625639,0.0001512178502092,0.0003230382035296,0.0,France,FRA,île-de-france,,,macOS-26.4-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M1,1,Apple M1,2.3985,48.7866,8.0,machine,6.7213991769547325,0,81.62263374485596,3.897051210756655,N,1.0,0.0
2026-05-17T12:27:20,CSRNet_Baseline_Mac,11b19904-6c24-494f-8996-a09dadcc55ee,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,140.47829254201497,2.2749422961476226e-05,1.6194262152404942e-07,1.4398000000000002,6.769630000000001,3.0,4.846091960577158e-05,0.0002574336892232,0.0001000623668749,0.0004059569757039,0.0,France,FRA,île-de-france,,,macOS-26.4.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M1,1,Apple M1,2.3494,48.8558,8.0,machine,36.754411764705885,0,86.90294117647058,3.6023256638470817,N,1.0,0.0
2026-05-17T12:29:41,CSRNet_Baseline_Mac,b6397c8a-7ebe-437d-85bd-b9aebb79a464,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,137.34963687497657,2.2279207858440845e-05,1.6220798514902988e-07,1.3546222222222222,7.859877777777776,3.0,3.965440084441813e-05,0.00026936169744363396,8.855002277836319e-05,0.0003975661210664152,0.0,France,FRA,île-de-france,,,macOS-26.4.1-arm64-arm-64bit-Mach-O,3.14.2,3.2.6,8,Apple M1,1,Apple M1,2.3494,48.8558,8.0,machine,34.28345864661654,0,85.55037593984963,3.7093089397688557,N,1.0,0.0
